genus,sample,rel_abundance,top
Faecalibacterium,C19,0.1073758634401134,0.24732782687879795
Faecalibacterium,C20,0.05830142719983213,0.4304016618108603
Faecalibacterium,C21,0.07230524833363541,0.07925236760918722
Faecalibacterium,C22,0.10390629970484828,0.2762446785557206
Faecalibacterium,C23,0.05582401765461089,0.2181631621310592
Faecalibacterium,C24,0.05728853977200012,0.6635362101711342
Faecalibacterium,C25,0.10978437547679508,0.07573368312951453
Faecalibacterium,C26,0.03779701238757962,0.35262784209768816
Faecalibacterium,C27,0.031307707201605,0.11043748418741788
Faecalibacterium,C28,0.05463034053240311,0.5398455138112771
Faecalibacterium,C29,0.04654594906958966,0.09138490178619468
Faecalibacterium,C30,0.06172596869488671,0.6500877227837771
Faecalibacterium,C31,0.06553998785869795,0.15127898319264169
Faecalibacterium,C32,0.07811945174348413,0.37996736828495936
Faecalibacterium,C33,0.04784525728340771,0.2807563066966047
unclassified Ruminococcaceae,A1,0.01494824172598796,0.6469011585155264
unclassified Ruminococcaceae,A2,0.00310531297181075,0.7032958304831517
unclassified Ruminococcaceae,A4,0.00696407651305534,0.7803563978385162
unclassified Ruminococcaceae,A6,0.10319425814330616,0.00136372433215212
unclassified Ruminococcaceae,A9,0.1403416499192739,6.924706476635407e-4
unclassified Ruminococcaceae,A10,0.08897168083788996,0.28725665134402006
unclassified Ruminococcaceae,A11,7.501192342444775e-4,7.908701785595698e-4
unclassified Ruminococcaceae,A12,0.04427568234421061,0.5343077769042063
unclassified Ruminococcaceae,A13,0.08333360259844422,0.06640257144590697
unclassified Ruminococcaceae,A15,0.07358190202353189,0.00117981917525669
unclassified Ruminococcaceae,A16,0.00233212900419299,0.7207789069202605
unclassified Ruminococcaceae,A17,0.01620449662688488,0.6682462094556149
unclassified Ruminococcaceae,A18,0.00439323285686731,0.00108621592587218
unclassified Ruminococcaceae,A19,0.06675739015470798,0.08767117367793006
unclassified Ruminococcaceae,A21,0.06448526905586653,0.45560320978609015
unclassified Ruminococcaceae,A22,0.00667614063850741,0.00113284553514457
unclassified Ruminococcaceae,A24,0.08475179533047755,0.4134039022334909
unclassified Ruminococcaceae,A25,0.02929939456161528,0.11317513598635393
unclassified Ruminococcaceae,A26,0.2040609359868537,0.08217753152373802
unclassified Ruminococcaceae,A27,0.04772319434075125,0.18184722640705683
unclassified Ruminococcaceae,A28,0.05516054006287493,0.01799056253204815
unclassified Ruminococcaceae,A29,0.07671351874157625,0.11782184867929092
unclassified Ruminococcaceae,A30,0.0823495085448538,0.08575328773705222
unclassified Ruminococcaceae,A31,0.02771798788349095,5.467040590550891e-4
unclassified Ruminococcaceae,A32,0.10917531278130475,0.09309190350511388
unclassified Ruminococcaceae,A33,0.05291984195188008,0.41347520416916234
unclassified Ruminococcaceae,A34,0.08370222668788722,0.01614779274121731
unclassified Ruminococcaceae,A35,0.1018150044717164,0.03399397249894417
unclassified Ruminococcaceae,A36,0.04056732405998654,0.06108624516993365
unclassified Ruminococcaceae,A37,0.01730201041755437,8.295923787461853e-4
unclassified Ruminococcaceae,A38,0.00808835889671278,5.558129600519603e-4
unclassified Ruminococcaceae,A39,0.01500088291602491,0.00131677071834606
unclassified Ruminococcaceae,A41,0.07943247185778982,0.4839979049360179
unclassified Ruminococcaceae,A42,0.05109437808800796,0.43348202104841455
unclassified Ruminococcaceae,A43,0.10615880263444454,7.434720897573577e-4
unclassified Ruminococcaceae,A44,0.00494804627511502,0.449675888509909
unclassified Ruminococcaceae,A45,0.07508116404222497,0.30447312795638104
unclassified Ruminococcaceae,A46,0.11636582862360174,5.926943994013932e-4
unclassified Ruminococcaceae,A47,0.02911327079333063,0.01581588008958228
unclassified Ruminococcaceae,A48,0.02087285223745477,0.6069694169716872
unclassified Ruminococcaceae,A49,0.1126131577386249,0.00748070369711231
unclassified Ruminococcaceae,A50,0.1245169048780413,0.09521337787717311
unclassified Ruminococcaceae,A51,0.02401031310731262,0.2692536963598802
unclassified Ruminococcaceae,A52,0.02142196114414001,0.43056552728786224
unclassified Ruminococcaceae,A53,0.01465263134265748,0.0034281601575817202
unclassified Ruminococcaceae,A54,0.10688330927524252,0.3914361182819529
unclassified Ruminococcaceae,A55,0.06909246551293106,0.4061668721892793
unclassified Ruminococcaceae,A56,0.10667948628897524,0.5211196153438393
unclassified Ruminococcaceae,A57,0.1936826543571111,0.00432699977532174
unclassified Ruminococcaceae,A58,0.1270433937046772,0.19774113083623407
unclassified Ruminococcaceae,A59,0.0553666110548697,0.3740410960645664
unclassified Ruminococcaceae,A60,0.03796046564270244,0.32678411568779064
unclassified Ruminococcaceae,A61,0.01976194306250242,0.4664418942098959
unclassified Ruminococcaceae,A62,0.03006906037720629,0.5284172911650201
unclassified Ruminococcaceae,A63,0.04212069929154217,0.18032092415611828
unclassified Ruminococcaceae,A64,0.16903810757838073,0.06485544748930246
unclassified Ruminococcaceae,A66,0.03587747503807751,7.08972819148674e-4
unclassified Ruminococcaceae,A67,0.1222135581108442,0.14263499347195413
unclassified Ruminococcaceae,A68,0.10539777902528431,0.03492672344886814
unclassified Ruminococcaceae,A69,0.05316906850934218,0.01746965495294812
unclassified Ruminococcaceae,A70,0.04941035626790157,0.0614276528414842
unclassified Ruminococcaceae,A71,0.0754991197139195,0.04323759079249022
unclassified Ruminococcaceae,A72,0.01047594442250852,0.5870883562523053
unclassified Ruminococcaceae,A73,0.02961924975817446,0.02340533652753181
unclassified Ruminococcaceae,A75,0.10817133120475138,0.06486794021932639
unclassified Ruminococcaceae,A77,0.05349866576822697,0.19067847891648732
unclassified Ruminococcaceae,A78,0.10817818118854287,0.00744352748344327
unclassified Ruminococcaceae,A79,0.04801741890285326,0.351068579632303
unclassified Ruminococcaceae,B1,0.03845642185233935,0.15879058979012467
unclassified Ruminococcaceae,B2,0.03352736416279394,0.3185640659268367
unclassified Ruminococcaceae,B4,0.07094823995298172,0.1660421338537298
unclassified Ruminococcaceae,B5,0.0639615357292086,0.1442824558039769
unclassified Ruminococcaceae,B7,0.00400400648711342,0.7569585702331458
unclassified Ruminococcaceae,B8,0.05815490789333501,0.3625550015152845
unclassified Ruminococcaceae,B9,0.01574438448438591,0.02611763336089894
unclassified Ruminococcaceae,B10,0.00928916948088662,0.00210817057314006
unclassified Ruminococcaceae,B11,0.03863257704530592,0.27043285413826135
unclassified Ruminococcaceae,B12,0.03742469574483326,0.6003291954279735
unclassified Ruminococcaceae,B13,0.0612378175967582,0.1667560183986081
unclassified Ruminococcaceae,B14,0.07697180000748755,0.05389867470330575
unclassified Ruminococcaceae,B15,0.02414812326499395,0.00141533728300609
unclassified Ruminococcaceae,B16,0.06943131174166019,0.22780701331072745
unclassified Ruminococcaceae,B17,0.0614553239307896,0.18980517627080937
unclassified Ruminococcaceae,B18,0.1625556912980446,0.03431682827315499
unclassified Ruminococcaceae,B20,0.01802302565818623,0.6026654681339082
unclassified Ruminococcaceae,B22,0.02094814821385932,0.4103282199359661
unclassified Ruminococcaceae,B23,0.0378640764418624,0.44181575669493994
unclassified Ruminococcaceae,B24,0.05551110004195127,0.08834152314375082
unclassified Ruminococcaceae,B25,0.05411369941290331,0.5133933342991902
unclassified Ruminococcaceae,B26,0.01894664618558728,0.5705518197107603
unclassified Ruminococcaceae,B27,0.05001847163104079,0.360151154582613
unclassified Ruminococcaceae,B28,0.05128702828389246,0.3062185435312653
unclassified Ruminococcaceae,B29,0.01660133487486419,0.5136956705233332
unclassified Ruminococcaceae,B30,0.06670378569945072,0.0013675926472713
unclassified Ruminococcaceae,B31,0.03512928876766855,0.33906706782879714
unclassified Ruminococcaceae,B32,0.06324966198605286,0.00120633504882092
unclassified Ruminococcaceae,B33,0.02681437469614954,0.4116649210559803
unclassified Ruminococcaceae,B34,0.08470373288570678,0.05668824866111701
unclassified Ruminococcaceae,B36,0.0374603599901117,8.390544338507416e-4
unclassified Ruminococcaceae,B37,0.05416262307482167,0.00852642222274921
unclassified Ruminococcaceae,B38,0.00313774759271511,0.7931257032783602
unclassified Ruminococcaceae,B39,0.01142217809090719,9.470121255387038e-4
unclassified Ruminococcaceae,B40,0.02891252732317486,0.49279830579120626
unclassified Ruminococcaceae,B41,0.0564636933828479,0.37134877157342217
unclassified Ruminococcaceae,B42,0.07097740308973104,0.33271968185928963
unclassified Ruminococcaceae,B43,0.03664332872444044,0.2690692712725694
unclassified Ruminococcaceae,B44,0.08534725116374348,0.4171040270115632
unclassified Ruminococcaceae,B45,0.12622243356836024,0.05937718971745111
unclassified Ruminococcaceae,B46,0.14365194583964727,0.01653898392333486
unclassified Ruminococcaceae,B47,0.09612556354250865,0.11323410210440991
unclassified Ruminococcaceae,B48,0.0308110344599041,0.4836337751278087
unclassified Ruminococcaceae,B49,0.11472911460123866,0.01655344704407364
unclassified Ruminococcaceae,B50,0.07814769204831686,0.02420767670992386
unclassified Ruminococcaceae,B52,0.03854217816285613,0.34102198258010374
unclassified Ruminococcaceae,B55,0.03228279376758024,0.6703928008409971
unclassified Ruminococcaceae,B56,0.0691610679040435,0.32355024849460384
unclassified Ruminococcaceae,B57,0.04536437738849985,0.32116255477937866
unclassified Ruminococcaceae,B58,0.03708623404636053,0.33637404964446466
unclassified Ruminococcaceae,B59,0.05299340532220482,0.07618423626481913
unclassified Ruminococcaceae,B61,0.0481945577449685,0.2310413052220371
unclassified Ruminococcaceae,B62,0.03719875940037445,0.4344219311099873
unclassified Ruminococcaceae,B63,0.03987648573754707,0.34692159108049647
unclassified Ruminococcaceae,B65,0.02447322588135245,0.41222149773725614
unclassified Ruminococcaceae,B66,0.02637578802534779,0.4374537437429184
unclassified Ruminococcaceae,B67,0.00467174300298891,0.6000333072198077
unclassified Ruminococcaceae,B68,0.01965048419748645,0.4014457060055919
unclassified Ruminococcaceae,B69,0.0341660524649386,0.6070150354985974
unclassified Ruminococcaceae,B70,0.04864997669094398,0.372816453575293
unclassified Ruminococcaceae,B71,0.1032074922139326,0.01459217907616326
unclassified Ruminococcaceae,B72,0.04148900951183258,0.40760645798961975
unclassified Ruminococcaceae,B73,0.08673445613100786,0.09657502329916123
unclassified Ruminococcaceae,B74,0.07783121113355011,0.07254941397167182
unclassified Ruminococcaceae,B75,0.02639106473499625,0.5356290572821633
unclassified Ruminococcaceae,B76,0.07110667760703739,0.1129742626253766
unclassified Ruminococcaceae,B77,0.02099959459745357,0.5736300224315118
unclassified Ruminococcaceae,B78,0.00383158428674435,0.7558321623052321
unclassified Ruminococcaceae,B79,0.09577375222066715,0.07638513700976873
unclassified Ruminococcaceae,C1,0.10442290437709158,0.08963609017038178
unclassified Ruminococcaceae,C2,0.08050843801285987,0.02803696183253622
unclassified Ruminococcaceae,C3,0.09120189779552018,0.05646986573028636
unclassified Ruminococcaceae,C4,0.10978351793473676,0.01255682183976688
unclassified Ruminococcaceae,C5,0.00266448779295588,0.6866634594128418
unclassified Ruminococcaceae,C6,0.00643681323405499,0.7093944790957842
unclassified Ruminococcaceae,C8,0.06194133857189646,0.16830594029019544
unclassified Ruminococcaceae,C9,0.06537265043681023,0.01832140102138273
unclassified Ruminococcaceae,C10,0.00543913276312364,0.6779294408245177
unclassified Ruminococcaceae,C11,0.03703355509534965,0.514697688585565
unclassified Ruminococcaceae,C12,0.07013221463102247,0.3209970321144655
unclassified Ruminococcaceae,C13,0.03716024770603558,0.290399219937027
unclassified Ruminococcaceae,C14,2.1296974210631295e-4,0.00160354441036658
unclassified Ruminococcaceae,C15,0.02908604596894564,0.3697826408457875
unclassified Ruminococcaceae,C16,0.04245706384913185,0.33446244440076434
unclassified Ruminococcaceae,C17,0.01819322778855266,0.48970904422079486
unclassified Ruminococcaceae,C18,0.01977424745744133,0.08179640062200969
unclassified Ruminococcaceae,C19,0.03691451520327195,0.24732782687879795
unclassified Ruminococcaceae,C20,0.04466755154850871,0.4304016618108603
unclassified Ruminococcaceae,C21,0.0546009302758358,0.07925236760918722
unclassified Ruminococcaceae,C22,0.05483525306423906,0.2762446785557206
unclassified Ruminococcaceae,C23,0.05487110770376973,0.2181631621310592
unclassified Ruminococcaceae,C24,0.01354153850258897,0.6635362101711342
unclassified Ruminococcaceae,C25,0.08508302708281587,0.07573368312951453
unclassified Ruminococcaceae,C26,0.04217144965809477,0.35262784209768816
unclassified Ruminococcaceae,C27,0.09515082507103448,0.11043748418741788
unclassified Ruminococcaceae,C28,0.01521399559784657,0.5398455138112771
unclassified Ruminococcaceae,C29,0.11368731594838834,0.09138490178619468
unclassified Ruminococcaceae,C30,0.00858170292236075,0.6500877227837771
unclassified Ruminococcaceae,C31,0.03492583664129353,0.15127898319264169
unclassified Ruminococcaceae,C32,0.01691368073727281,0.37996736828495936
unclassified Ruminococcaceae,C33,0.09410432951655127,0.2807563066966047
unclassified Clostridiales,A1,0.01175766555889014,0.6469011585155264
unclassified Clostridiales,A2,0.00145381131243647,0.7032958304831517
unclassified Clostridiales,A4,0.00336939144017703,0.7803563978385162
unclassified Clostridiales,A6,0.01338098193490693,0.00136372433215212
unclassified Clostridiales,A9,0.03429764556873151,6.924706476635407e-4
unclassified Clostridiales,A10,0.02094724896381044,0.28725665134402006
unclassified Clostridiales,A11,5.352963549538055e-4,7.908701785595698e-4
unclassified Clostridiales,A12,0.0132124968685352,0.5343077769042063
unclassified Clostridiales,A13,0.10761054499617465,0.06640257144590697
unclassified Clostridiales,A15,0.0217606819047157,0.00117981917525669
unclassified Clostridiales,A16,0.00186056768611718,0.7207789069202605
unclassified Clostridiales,A17,0.00763483502765424,0.6682462094556149
unclassified Clostridiales,A18,0.02311328951446327,0.00108621592587218
unclassified Clostridiales,A19,0.06740095636735471,0.08767117367793006
unclassified Clostridiales,A21,0.03572205770367175,0.45560320978609015
unclassified Clostridiales,A22,0.01233926390717679,0.00113284553514457
unclassified Clostridiales,A24,0.01938106836485402,0.4134039022334909
unclassified Clostridiales,A25,0.02109342519848192,0.11317513598635393
unclassified Clostridiales,A26,0.06742728439080016,0.08217753152373802
unclassified Clostridiales,A27,0.08988517638397635,0.18184722640705683
unclassified Clostridiales,A28,0.08582642892385324,0.01799056253204815
unclassified Clostridiales,A29,0.07748010764484366,0.11782184867929092
unclassified Clostridiales,A30,0.08962642587242928,0.08575328773705222
unclassified Clostridiales,A31,0.0070000221014555,5.467040590550891e-4
unclassified Clostridiales,A32,0.05804285335358786,0.09309190350511388
unclassified Clostridiales,A33,0.01479471815619996,0.41347520416916234
unclassified Clostridiales,A34,0.05490517818089924,0.01614779274121731
unclassified Clostridiales,A35,0.03480874096340645,0.03399397249894417
unclassified Clostridiales,A36,0.0058034537650492,0.06108624516993365
unclassified Clostridiales,A37,0.02155412952820446,8.295923787461853e-4
unclassified Clostridiales,A38,0.00409915823708781,5.558129600519603e-4
unclassified Clostridiales,A39,0.0069314338897618,0.00131677071834606
unclassified Clostridiales,A41,0.01228194949879134,0.4839979049360179
unclassified Clostridiales,A42,0.04487448594627305,0.43348202104841455
unclassified Clostridiales,A43,0.06385370611204584,7.434720897573577e-4
unclassified Clostridiales,A44,0.00472491998045742,0.449675888509909
unclassified Clostridiales,A45,0.02648500500711537,0.30447312795638104
unclassified Clostridiales,A46,0.0041963538875034,5.926943994013932e-4
unclassified Clostridiales,A47,0.08778072620223529,0.01581588008958228
unclassified Clostridiales,A48,0.0015060928049989,0.6069694169716872
unclassified Clostridiales,A49,0.03834556036727241,0.00748070369711231
unclassified Clostridiales,A50,0.04143742848290185,0.09521337787717311
unclassified Clostridiales,A51,0.00684001157845438,0.2692536963598802
unclassified Clostridiales,A52,0.00728984869768387,0.43056552728786224
unclassified Clostridiales,A53,0.03224939777460706,0.0034281601575817202
unclassified Clostridiales,A54,0.06058496099794158,0.3914361182819529
unclassified Clostridiales,A55,0.0268192964666028,0.4061668721892793
unclassified Clostridiales,A56,0.02005282891737839,0.5211196153438393
unclassified Clostridiales,A57,0.04850274333266337,0.00432699977532174
unclassified Clostridiales,A58,0.05489487037192917,0.19774113083623407
unclassified Clostridiales,A59,0.02680662968173415,0.3740410960645664
unclassified Clostridiales,A60,0.01981097745425788,0.32678411568779064
unclassified Clostridiales,A61,0.00732952244717232,0.4664418942098959
unclassified Clostridiales,A62,0.04770276220718778,0.5284172911650201
unclassified Clostridiales,A63,0.03823911871817653,0.18032092415611828
unclassified Clostridiales,A64,0.06370350065711419,0.06485544748930246
unclassified Clostridiales,A66,0.04084398161764101,7.08972819148674e-4
unclassified Clostridiales,A67,0.07452938519515599,0.14263499347195413
unclassified Clostridiales,A68,0.08211871842249081,0.03492672344886814
unclassified Clostridiales,A69,0.07137761209861951,0.01746965495294812
unclassified Clostridiales,A70,0.06326553825072678,0.0614276528414842
unclassified Clostridiales,A71,0.03402609104768175,0.04323759079249022
unclassified Clostridiales,A72,0.01113499688834942,0.5870883562523053
unclassified Clostridiales,A73,0.03821862301771519,0.02340533652753181
unclassified Clostridiales,A75,0.0719400666129403,0.06486794021932639
unclassified Clostridiales,A77,0.01588661802675997,0.19067847891648732
unclassified Clostridiales,A78,0.08249589580753974,0.00744352748344327
unclassified Clostridiales,A79,0.03849029541015625,0.351068579632303
unclassified Clostridiales,B1,0.05281791258635341,0.15879058979012467
unclassified Clostridiales,B2,0.03772891130335516,0.3185640659268367
unclassified Clostridiales,B4,0.03982516504898688,0.1660421338537298
unclassified Clostridiales,B5,0.06125149051531917,0.1442824558039769
unclassified Clostridiales,B7,0.00207242546820443,0.7569585702331458
unclassified Clostridiales,B8,0.03859918158076466,0.3625550015152845
unclassified Clostridiales,B9,0.0035748572637372,0.02611763336089894
unclassified Clostridiales,B10,0.00185625015507464,0.00210817057314006
unclassified Clostridiales,B11,0.03530863089357749,0.27043285413826135
unclassified Clostridiales,B12,0.0109483112370667,0.6003291954279735
unclassified Clostridiales,B13,0.07476005897798095,0.1667560183986081
unclassified Clostridiales,B14,0.06916321927295871,0.05389867470330575
unclassified Clostridiales,B15,0.00714982085161952,0.00141533728300609
unclassified Clostridiales,B16,0.048484831515544,0.22780701331072745
unclassified Clostridiales,B17,0.04662709204071188,0.18980517627080937
unclassified Clostridiales,B18,0.10009525178077074,0.03431682827315499
unclassified Clostridiales,B20,0.00513799052442994,0.6026654681339082
unclassified Clostridiales,B22,0.02574943391874599,0.4103282199359661
unclassified Clostridiales,B23,0.05105046846475929,0.44181575669493994
unclassified Clostridiales,B24,0.05296466717866792,0.08834152314375082
unclassified Clostridiales,B25,0.02077429230473653,0.5133933342991902
unclassified Clostridiales,B26,0.00524719378517125,0.5705518197107603
unclassified Clostridiales,B27,0.0371497047497876,0.360151154582613
unclassified Clostridiales,B28,0.03371724102278097,0.3062185435312653
unclassified Clostridiales,B29,0.02280585461650031,0.5136956705233332
unclassified Clostridiales,B30,0.029468655507657,0.0013675926472713
unclassified Clostridiales,B31,0.02495294363926675,0.33906706782879714
unclassified Clostridiales,B32,0.04725587860880693,0.00120633504882092
unclassified Clostridiales,B33,0.01221144402789061,0.4116649210559803
unclassified Clostridiales,B34,0.0887762209813527,0.05668824866111701
unclassified Clostridiales,B36,0.00446230292715463,8.390544338507416e-4
unclassified Clostridiales,B37,0.02598334353278366,0.00852642222274921
unclassified Clostridiales,B38,0.0030912688188825402,0.7931257032783602
unclassified Clostridiales,B39,0.00777252592371019,9.470121255387038e-4
unclassified Clostridiales,B40,0.02687352035292806,0.49279830579120626
unclassified Clostridiales,B41,0.03824435199335686,0.37134877157342217
unclassified Clostridiales,B42,0.09560171706785268,0.33271968185928963
unclassified Clostridiales,B43,0.03496912115592584,0.2690692712725694
unclassified Clostridiales,B44,0.04199453976506156,0.4171040270115632
unclassified Clostridiales,B45,0.10733340927665312,0.05937718971745111
unclassified Clostridiales,B46,0.101417311864299,0.01653898392333486
unclassified Clostridiales,B47,0.09873082856522464,0.11323410210440991
unclassified Clostridiales,B48,0.01616292328033088,0.4836337751278087
unclassified Clostridiales,B49,0.07396433620498204,0.01655344704407364
unclassified Clostridiales,B50,0.12851836987884135,0.02420767670992386
unclassified Clostridiales,B52,0.01286225351495849,0.34102198258010374
unclassified Clostridiales,B55,0.01365050910403999,0.6703928008409971
unclassified Clostridiales,B56,0.03581329325189064,0.32355024849460384
unclassified Clostridiales,B57,0.02544396997775689,0.32116255477937866
unclassified Clostridiales,B58,0.02169241959537282,0.33637404964446466
unclassified Clostridiales,B59,0.07594797805174963,0.07618423626481913
unclassified Clostridiales,B61,0.01447999846804925,0.2310413052220371
unclassified Clostridiales,B62,0.02725448143072234,0.4344219311099873
unclassified Clostridiales,B63,0.07947198257078585,0.34692159108049647
unclassified Clostridiales,B65,0.01916846997435983,0.41222149773725614
unclassified Clostridiales,B66,0.024100715988871792,0.4374537437429184
unclassified Clostridiales,B67,0.00681145119681448,0.6000333072198077
unclassified Clostridiales,B68,0.02510418375692383,0.4014457060055919
unclassified Clostridiales,B69,0.01206616928970065,0.6070150354985974
unclassified Clostridiales,B70,0.02160603759715331,0.372816453575293
unclassified Clostridiales,B71,0.00839375098064973,0.01459217907616326
unclassified Clostridiales,B72,0.02357491288126676,0.40760645798961975
unclassified Clostridiales,B73,0.03918770987736505,0.09657502329916123
unclassified Clostridiales,B74,0.04570615706855004,0.07254941397167182
unclassified Clostridiales,B75,0.05231740950636764,0.5356290572821633
unclassified Clostridiales,B76,0.0924758972915641,0.1129742626253766
unclassified Clostridiales,B77,0.01076475273589539,0.5736300224315118
unclassified Clostridiales,B78,0.0047393092384164,0.7558321623052321
unclassified Clostridiales,B79,0.10873601871481832,0.07638513700976873
unclassified Clostridiales,C1,0.03517207945511621,0.08963609017038178
unclassified Clostridiales,C2,0.0772275891476318,0.02803696183253622
unclassified Clostridiales,C3,0.12148459542433668,0.05646986573028636
unclassified Clostridiales,C4,0.08886674161934416,0.01255682183976688
unclassified Clostridiales,C5,6.461542639392407e-4,0.6866634594128418
unclassified Clostridiales,C6,0.00333710826858213,0.7093944790957842
unclassified Clostridiales,C8,0.05003926077368618,0.16830594029019544
unclassified Clostridiales,C9,0.10591061067015936,0.01832140102138273
unclassified Clostridiales,C10,0.00540994540992039,0.6779294408245177
unclassified Clostridiales,C11,0.01281222207521418,0.514697688585565
unclassified Clostridiales,C12,0.0236635548542489,0.3209970321144655
unclassified Clostridiales,C13,0.05927082523662648,0.290399219937027
unclassified Clostridiales,C14,1.931318154077081e-4,0.00160354441036658
unclassified Clostridiales,C15,0.03682431985058262,0.3697826408457875
unclassified Clostridiales,C16,0.04503389991946337,0.33446244440076434
unclassified Clostridiales,C17,0.00994280066166455,0.48970904422079486
unclassified Clostridiales,C18,0.05280521951526762,0.08179640062200969
unclassified Clostridiales,C19,0.02758878696182341,0.24732782687879795
unclassified Clostridiales,C20,0.03745459113558225,0.4304016618108603
unclassified Clostridiales,C21,0.05443964886400313,0.07925236760918722
unclassified Clostridiales,C22,0.04776679142151371,0.2762446785557206
unclassified Clostridiales,C23,0.06371920088605658,0.2181631621310592
unclassified Clostridiales,C24,0.00618498220897304,0.6635362101711342
unclassified Clostridiales,C25,0.03761262862094027,0.07573368312951453
unclassified Clostridiales,C26,0.05131548999722191,0.35262784209768816
unclassified Clostridiales,C27,0.0814136403996152,0.11043748418741788
unclassified Clostridiales,C28,0.01455741560180869,0.5398455138112771
unclassified Clostridiales,C29,0.12297039400656246,0.09138490178619468
unclassified Clostridiales,C30,0.00664691121048272,0.6500877227837771
unclassified Clostridiales,C31,0.0353261637247942,0.15127898319264169
unclassified Clostridiales,C32,0.03114434981489878,0.37996736828495936
unclassified Clostridiales,C33,0.06681911279227576,0.2807563066966047
Alistipes,A1,0.01121697197070713,0.6469011585155264
Alistipes,A2,0.01285302160073197,0.7032958304831517
Alistipes,A4,0.00396783808230059,0.7803563978385162
Alistipes,A6,0.07294240124927426,0.00136372433215212
Alistipes,A9,0.08728764932466249,6.924706476635407e-4
Alistipes,A10,0.04512055566750796,0.28725665134402006
Alistipes,A11,0.04488238573133355,7.908701785595698e-4
Alistipes,A12,0.00209867225892447,0.5343077769042063
Alistipes,A13,0.00958655598793548,0.06640257144590697
Alistipes,A15,0.07319464442563545,0.00117981917525669
Alistipes,A16,0.00262968691470207,0.7207789069202605
Alistipes,A17,0.00585010097130236,0.6682462094556149
Alistipes,A18,3.057408213559964e-4,0.00108621592587218
Alistipes,A19,0.03085410642060039,0.08767117367793006
Alistipes,A21,0.01494931860790294,0.45560320978609015
Alistipes,A22,0.3311603204216184,0.00113284553514457
Alistipes,A24,0.03608771339761904,0.4134039022334909
Alistipes,A25,0.03830276731728901,0.11317513598635393
Alistipes,A26,0.03468502781331473,0.08217753152373802
Alistipes,A27,0.08517259907173359,0.18184722640705683
Alistipes,A28,0.04450826972142239,0.01799056253204815
Alistipes,A29,0.01227169128676783,0.11782184867929092
Alistipes,A30,0.06005607096885176,0.08575328773705222
Alistipes,A31,0.0710792017936559,5.467040590550891e-4
Alistipes,A32,0.0312227832749809,0.09309190350511388
Alistipes,A33,0.01111261046914913,0.41347520416916234
Alistipes,A34,0.11666030569034767,0.01614779274121731
Alistipes,A35,0.03493761334558915,0.03399397249894417
Alistipes,A36,0.3139495551248419,0.06108624516993365
Alistipes,A37,0.10633840954678782,8.295923787461853e-4
Alistipes,A38,0.03645169006302828,5.558129600519603e-4
Alistipes,A39,0.08201219199963256,0.00131677071834606
Alistipes,A41,0.0199546220760559,0.4839979049360179
Alistipes,A42,0.01736140849434149,0.43348202104841455
Alistipes,A43,0.35348718449372557,7.434720897573577e-4
Alistipes,A44,0.00682894310279486,0.449675888509909
Alistipes,A45,0.02848077118230069,0.30447312795638104
Alistipes,A46,0.05950084760629971,5.926943994013932e-4
Alistipes,A47,0.02102002383720723,0.01581588008958228
Alistipes,A48,0.0047812949869646,0.6069694169716872
Alistipes,A49,0.10253518155991906,0.00748070369711231
Alistipes,A50,0.01631801601982998,0.09521337787717311
Alistipes,A51,0.02288066481828479,0.2692536963598802
Alistipes,A52,0.04323017911280748,0.43056552728786224
Alistipes,A53,0.01683004266435457,0.0034281601575817202
Alistipes,A54,0.03817649654302205,0.3914361182819529
Alistipes,A55,0.00809965084563894,0.4061668721892793
Alistipes,A56,0.0027072500138498,0.5211196153438393
Alistipes,A57,0.0531873035684608,0.00432699977532174
Alistipes,A58,0.03397483044007689,0.19774113083623407
Alistipes,A59,0.00726803687450803,0.3740410960645664
Alistipes,A60,0.01435290948915447,0.32678411568779064
Alistipes,A61,0.00134595913700689,0.4664418942098959
Alistipes,A62,0.01259959991634085,0.5284172911650201
Alistipes,A63,0.00986351596100555,0.18032092415611828
Alistipes,A64,0.02905008109873866,0.06485544748930246
Alistipes,A66,0.0548809040676802,7.08972819148674e-4
Alistipes,A67,0.04768147630465413,0.14263499347195413
Alistipes,A68,0.00820922295626828,0.03492672344886814
Alistipes,A69,0.00824112378960767,0.01746965495294812
Alistipes,A70,0.01015336902893089,0.0614276528414842
Alistipes,A71,0.01890079782679893,0.04323759079249022
Alistipes,A72,0.00243602430174723,0.5870883562523053
Alistipes,A73,0.03465157700813896,0.02340533652753181
Alistipes,A75,0.08063228345607124,0.06486794021932639
Alistipes,A77,0.05917215897220731,0.19067847891648732
Alistipes,A78,0.01994032159163252,0.00744352748344327
Alistipes,A79,0.00190569006878396,0.351068579632303
Alistipes,B1,0.00165896064938302,0.15879058979012467
Alistipes,B2,0.0327117164387101,0.3185640659268367
Alistipes,B4,0.01054373441521018,0.1660421338537298
Alistipes,B5,0.05605426125057386,0.1442824558039769
Alistipes,B7,5.409143478323185e-4,0.7569585702331458
Alistipes,B8,0.06328272448705273,0.3625550015152845
Alistipes,B9,0.03123831144930991,0.02611763336089894
Alistipes,B10,0.0327882976314096,0.00210817057314006
Alistipes,B11,0.00773311859231138,0.27043285413826135
Alistipes,B12,0.00235796752948489,0.6003291954279735
Alistipes,B13,0.02961742345151178,0.1667560183986081
